"Campaign name","Ad name","Ad set name",Age,Gender,Reach,Impressions,"Post engagements","Messaging conversations started","Clicks (all)",Currency,"Cost per post engagement","Cost per messaging conversation started","CTR (all)","Amount spent (THB)","Reporting starts","Reporting ends"
"3020 | BU DIA | Engage | เลี้ยงมาด้วยใจ ตอบแทนด้วยเพชร ลดสูดสุด 60% | 1-12 Aug 68","3020 | BU DIA | Engage | เลี้ยงมาด้วยใจ ตอบแทนด้วยเพชร ลดสูดสุด 60% | 1-12 Aug 68","3020 | BU DIA | Engage | เลี้ยงมาด้วยใจ ตอบแทนด้วยเพชร ลดสูดสุด 60% | 1-12 Aug 68",35-44,female,14599,32469,4088,12,4912,THB,0.19182241,65.3475,15.1282762,784.17,2025-08-01,2025-08-31
"3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025","3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025","3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025",25-34,female,27952,43288,565,3,505,THB,1.37124292,258.25075074,1.16660506,774.75225221,2025-08-01,2025-08-31
"3020 | BU DIA | Engage | Gift For Mon Sale up to 60% off | 1-15 Aug 2025","3020 | BU DIA | Engage | Gift For Mom Sale up to 60% off","3020 | BU DIA | Engage | Gift For Mon Sale up to 60% off",35-44,female,7895,23379,2288,7,2823,THB,0.33262675,108.72142857,12.07493905,761.05,2025-08-01,2025-08-31
"3020 | BU DIA | Engage| Gifts From The Heart Sale up to 60% off | 16 - 31 Aug 2025","3020 | BU DIA | Engage| Gifts From The Heart Sale up to 60% off | 16 - 31 Aug 2025","3020 | BU DIA | Engage| Gifts From The Heart Sale up to 60% off",35-44,female,12474,25838,3033,5,3686,THB,0.2481512,150.52851586,14.26581005,752.64257928,2025-08-01,2025-08-31
"3020 | BU DIA | Engage  | New Arrival | 7-31 Aug 2025","3020 | BU DIA | Engage  | New Arrival | 7-31 Aug 2025","3020 | BU DIA | Engage  | New Arrival | 7-31 Aug 2025",35-44,female,11460,26948,2336,7,4380,THB,0.31690925,105.75714286,16.25352531,740.3,2025-08-01,2025-08-31
"3020 | BU DIA | Engage  | New Arrival | 7-31 Aug 2025","3020 | BU DIA | Engage  | New Arrival | 7-31 Aug 2025","3020 | BU DIA | Engage  | New Arrival | 7-31 Aug 2025",25-34,female,10887,25074,1942,12,3711,THB,0.34263646,55.45,14.80019143,665.4,2025-08-01,2025-08-31
"3020 | BU DIA | Engage | เลี้ยงมาด้วยใจ ตอบแทนด้วยเพชร ลดสูดสุด 60% | 1-12 Aug 68","3020 | BU DIA | Engage | เลี้ยงมาด้วยใจ ตอบแทนด้วยเพชร ลดสูดสุด 60% | 1-12 Aug 68","3020 | BU DIA | Engage | เลี้ยงมาด้วยใจ ตอบแทนด้วยเพชร ลดสูดสุด 60% | 1-12 Aug 68",25-34,female,12478,25418,2901,5,3528,THB,0.19327129,112.136,13.87992761,560.68,2025-08-01,2025-08-31
"3020 | BU DIA | Engage| Gifts From The Heart Sale up to 60% off | 16 - 31 Aug 2025","3020 | BU DIA | Engage| Gifts From The Heart Sale up to 60% off | 16 - 31 Aug 2025","3020 | BU DIA | Engage| Gifts From The Heart Sale up to 60% off",45-54,female,7767,15757,2044,7,2465,THB,0.26632893,77.76804733,15.64384083,544.37633129,2025-08-01,2025-08-31
"3020 | BU DIA | Engage | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68","3020 | BU DIA | Engage | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68","3020 | BU DIA | Engage | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68",45-54,female,6402,12083,1279,7,1530,THB,0.40949849,74.82122492,12.66241827,523.74857447,2025-08-01,2025-08-31
"3020 | BU DIA | Engage | Gift For Mon Sale up to 60% off | 1-15 Aug 2025","3020 | BU DIA | Engage | Gift For Mom Sale up to 60% off","3020 | BU DIA | Engage | Gift For Mon Sale up to 60% off",45-54,female,4661,13605,1489,5,1806,THB,0.35008059,104.254,13.27453142,521.27,2025-08-01,2025-08-31
"3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025","3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025","3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025",18-24,male,12951,21245,358,1,333,THB,1.43828171,514.90485078,1.56742763,514.90485078,2025-08-01,2025-08-31
"3020 | BU DIA | MSG | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68","3020 | BU DIA | MSG | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68","3020 | BU DIA | MSG | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68",45-54,female,1414,4372,247,11,344,THB,2.05901532,46.23425302,7.86825252,508.57678322,2025-08-01,2025-08-31
"3020 | BU DIA | Engage | Pearl Deals You Can't Miss Up to 60% Off | 1-31 Aug 68","3020 | BU DIA | Engage | Pearl Deals You Can't Miss Up to 60% Off | 1-31 Aug 68","3020 | BU DIA | Engage | Pearl Deals You Can't Miss Up to 60% Off | 1-31 Aug 68",55-64,female,4210,9247,1031,20,1330,THB,0.46812803,24.132,14.38304315,482.64,2025-08-01,2025-08-31
"3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025","3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025","3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025",35-44,female,18200,29267,394,3,435,THB,1.15719655,151.97848016,1.48631565,455.93544049,2025-08-01,2025-08-31
"3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025","3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025","3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025",35-44,male,21203,35597,364,2,347,THB,1.24539963,226.6627333,0.97480125,453.32546659,2025-08-01,2025-08-31
"3020 | BU DIA | Msg | Gift For Mon Sale up to 60% off | 1-15 Aug 2025","3020 | BU DIA | Msg | Gift For Mom Sale up to 60% off (Msg)","3020 | BU DIA | Msg | Gift For Mon Sale up to 60% off",45-54,female,826,3466,219,6,293,THB,2.05644754,75.06033513,8.45354876,450.36201077,2025-08-01,2025-08-31
"3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025","3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025","3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025",18-24,female,9058,13772,375,,252,THB,1.16476169,,1.82979959,436.785632,2025-08-01,2025-08-31
"3020 | BU DIA | Engage | Gift For Mon Sale up to 60% off | 1-15 Aug 2025","3020 | BU DIA | Engage | Gift For Mom Sale up to 60% off","3020 | BU DIA | Engage | Gift For Mon Sale up to 60% off",25-34,female,5530,14738,1328,5,1715,THB,0.32840361,87.224,11.6365857,436.12,2025-08-01,2025-08-31
"3020 | BU DIA | Engage | เลี้ยงมาด้วยใจ ตอบแทนด้วยเพชร ลดสูดสุด 60% | 1-12 Aug 68","3020 | BU DIA | Engage | เลี้ยงมาด้วยใจ ตอบแทนด้วยเพชร ลดสูดสุด 60% | 1-12 Aug 68","3020 | BU DIA | Engage | เลี้ยงมาด้วยใจ ตอบแทนด้วยเพชร ลดสูดสุด 60% | 1-12 Aug 68",45-54,female,6820,15182,2156,6,2636,THB,0.19896568,71.495,17.36266632,428.97,2025-08-01,2025-08-31
"3020 | BU DIA | MSG| Gifts From The Heart Sale up to 60% off | 16 - 31 Aug 2025","3020 | BU DIA | MSG| Gifts From The Heart Sale up to 60% off | 16 - 31 Aug 2025","3020 | BU DIA | MSG| Gifts From The Heart Sale up to 60% off",45-54,female,1837,5594,449,10,602,THB,0.95138085,42.717,10.76153021,427.17,2025-08-01,2025-08-31
"3020 | BU DIA | Engage FB| Private Sale | 24 - 28 Aug 2025","3020 | BU DIA | Engage FB| Private Sale | 24 - 28 Aug 2025","3020 | BU DIA | Engage FB| Private Sale | 24 - 28 Aug 2025",45-54,female,4395,9793,1011,3,1298,THB,0.40929773,137.93333333,13.25436536,413.8,2025-08-01,2025-08-31
"3020 | BU DIA | MSG | เลี้ยงมาด้วยใจ ตอบแทนด้วยเพชร ลดสูดสุด 60% | 1-12 Aug 68 - สำเนา","3020 | BU DIA | MSG | เลี้ยงมาด้วยใจ ตอบแทนด้วยเพชร ลดสูดสุด 60% | 1-12 Aug 68 - สำเนา","3020 | BU DIA | MSG | เลี้ยงมาด้วยใจ ตอบแทนด้วยเพชร ลดสูดสุด 60% | 1-12 Aug 68 - สำเนา",45-54,female,2847,6319,494,10,588,THB,0.82037204,40.52637889,9.30526982,405.26378891,2025-08-01,2025-08-31
"3020 | BU DIA | Engage | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68","3020 | BU DIA | Engage | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68","3020 | BU DIA | Engage | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68",35-44,female,5240,9842,856,3,1026,THB,0.46272129,132.02980754,10.42471042,396.08942262,2025-08-01,2025-08-31
"3020 | BU DIA | Engage | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68","3020 | BU DIA | Engage | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68","3020 | BU DIA | Engage | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68",55-64,female,4902,8471,762,3,961,THB,0.50968276,129.45942192,11.34458742,388.37826577,2025-08-01,2025-08-31
"3020 | BU DIA | Engage| Gifts From The Heart Sale up to 60% off | 16 - 31 Aug 2025","3020 | BU DIA | Engage| Gifts From The Heart Sale up to 60% off | 16 - 31 Aug 2025","3020 | BU DIA | Engage| Gifts From The Heart Sale up to 60% off",25-34,female,6973,13409,1240,4,1558,THB,0.28810542,89.31267938,11.61906182,357.25071752,2025-08-01,2025-08-31
"3020 | BU DIA | Engage  | New Arrival | 7-31 Aug 2025","3020 | BU DIA | Engage  | New Arrival | 7-31 Aug 2025","3020 | BU DIA | Engage  | New Arrival | 7-31 Aug 2025",45-54,female,4950,10819,1067,1,1735,THB,0.31819119,339.51,16.03660227,339.51,2025-08-01,2025-08-31
"3020 | BU DIA | Engage | Pearl Deals You Can't Miss Up to 60% Off | 1-31 Aug 68","3020 | BU DIA | Engage | Pearl Deals You Can't Miss Up to 60% Off | 1-31 Aug 68","3020 | BU DIA | Engage | Pearl Deals You Can't Miss Up to 60% Off | 1-31 Aug 68",25-34,female,4854,8946,763,19,1082,THB,0.44055046,17.69157895,12.09479097,336.14,2025-08-01,2025-08-31
"3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025","3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025","3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025",45-54,female,12765,20596,258,1,251,THB,1.19704229,308.83691153,1.21868324,308.83691153,2025-08-01,2025-08-31
"3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025","3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025","3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025",45-54,male,11561,18741,205,,181,THB,1.28081646,,0.96579692,262.56737424,2025-08-01,2025-08-31
"3020 | BU DIA | Engage | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68","3020 | BU DIA | Engage | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68","3020 | BU DIA | Engage | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68",65+,female,2599,4449,439,6,552,THB,0.55582371,40.66776778,12.40728254,244.00660667,2025-08-01,2025-08-31
"3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025","3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025","3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025",55-64,female,13536,20853,177,,177,THB,1.27015679,,0.84879873,224.81775175,2025-08-01,2025-08-31
"3020 | BU DIA | Engage | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68","3020 | BU DIA | Engage | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68","3020 | BU DIA | Engage | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68",25-34,female,2778,4768,377,3,457,THB,0.55448637,69.68045369,9.58473154,209.04136107,2025-08-01,2025-08-31
"3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025","3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025","3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025",55-64,male,10125,15363,150,1,124,THB,1.35145315,202.71797275,0.80713402,202.71797275,2025-08-01,2025-08-31
"3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025","3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025","3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025",65+,female,10869,18051,138,,138,THB,1.31498685,,0.76450058,181.46818526,2025-08-01,2025-08-31
"3020 | BU DIA | MSG | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68","3020 | BU DIA | MSG | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68","3020 | BU DIA | MSG | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68",55-64,female,441,1147,75,,102,THB,2.28803052,,8.89276373,171.60228877,2025-08-01,2025-08-31
"3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025","3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025","3020 | BU DIA | Engage FB| Tinder x Aurora Diamond  | 18 - 30 Aug 2025",65+,male,8292,13497,132,1,114,THB,1.29589613,171.05828936,0.84463214,171.05828936,2025-08-01,2025-08-31
"3020 | BU DIA | Engage| Gifts From The Heart Sale up to 60% off | 16 - 31 Aug 2025","3020 | BU DIA | Engage| Gifts From The Heart Sale up to 60% off | 16 - 31 Aug 2025","3020 | BU DIA | Engage| Gifts From The Heart Sale up to 60% off",55-64,female,2206,4107,537,3,674,THB,0.28043672,50.19817261,16.4110056,150.59451784,2025-08-01,2025-08-31
"3020 | BU DIA | Engage | Gift For Mon Sale up to 60% off | 1-15 Aug 2025","3020 | BU DIA | Engage | Gift For Mom Sale up to 60% off","3020 | BU DIA | Engage | Gift For Mon Sale up to 60% off",55-64,female,1422,3564,373,,449,THB,0.3822252,,12.59820426,142.57,2025-08-01,2025-08-31
"3020 | BU DIA | Engage | Pearl Deals You Can't Miss Up to 60% Off | 1-31 Aug 68","3020 | BU DIA | Engage | Pearl Deals You Can't Miss Up to 60% Off | 1-31 Aug 68","3020 | BU DIA | Engage | Pearl Deals You Can't Miss Up to 60% Off | 1-31 Aug 68",65+,female,1330,2615,264,2,355,THB,0.52575758,69.4,13.57552581,138.8,2025-08-01,2025-08-31
"3020 | BU DIA | MSG | เลี้ยงมาด้วยใจ ตอบแทนด้วยเพชร ลดสูดสุด 60% | 1-12 Aug 68 - สำเนา","3020 | BU DIA | MSG | เลี้ยงมาด้วยใจ ตอบแทนด้วยเพชร ลดสูดสุด 60% | 1-12 Aug 68 - สำเนา","3020 | BU DIA | MSG | เลี้ยงมาด้วยใจ ตอบแทนด้วยเพชร ลดสูดสุด 60% | 1-12 Aug 68 - สำเนา",55-64,female,1753,2937,168,6,185,THB,0.79871805,22.36410541,6.2989445,134.18463244,2025-08-01,2025-08-31
"3020 | BU DIA | Engage FB| Private Sale | 24 - 28 Aug 2025","3020 | BU DIA | Engage FB| Private Sale | 24 - 28 Aug 2025","3020 | BU DIA | Engage FB| Private Sale | 24 - 28 Aug 2025",55-64,female,1426,2883,336,2,412,THB,0.3983631,66.925,14.29066944,133.85,2025-08-01,2025-08-31
"3020 | BU DIA | MSG| Gifts From The Heart Sale up to 60% off | 16 - 31 Aug 2025","3020 | BU DIA | MSG| Gifts From The Heart Sale up to 60% off | 16 - 31 Aug 2025","3020 | BU DIA | MSG| Gifts From The Heart Sale up to 60% off",55-64,female,404,1137,110,2,137,THB,1.01054545,55.58,12.04925242,111.16,2025-08-01,2025-08-31
"3020 | BU DIA | MSG | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68","3020 | BU DIA | MSG | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68","3020 | BU DIA | MSG | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68",25-34,male,470,1161,17,2,40,THB,6.40067361,54.40572564,3.44530577,108.81145129,2025-08-01,2025-08-31
"3020 | BU DIA | MSG| Gifts From The Heart Sale up to 60% off | 16 - 31 Aug 2025","3020 | BU DIA | MSG| Gifts From The Heart Sale up to 60% off | 16 - 31 Aug 2025","3020 | BU DIA | MSG| Gifts From The Heart Sale up to 60% off",25-34,male,653,1875,67,1,101,THB,1.59641791,106.96,5.38666667,106.96,2025-08-01,2025-08-31
"3020 | BU DIA | Msg | Gift For Mon Sale up to 60% off | 1-15 Aug 2025","3020 | BU DIA | Msg | Gift For Mom Sale up to 60% off (Msg)","3020 | BU DIA | Msg | Gift For Mon Sale up to 60% off",55-64,female,203,891,69,,91,THB,1.44771977,,10.21324355,99.89266405,2025-08-01,2025-08-31
"3020 | BU DIA | Engage | เลี้ยงมาด้วยใจ ตอบแทนด้วยเพชร ลดสูดสุด 60% | 1-12 Aug 68","3020 | BU DIA | Engage | เลี้ยงมาด้วยใจ ตอบแทนด้วยเพชร ลดสูดสุด 60% | 1-12 Aug 68","3020 | BU DIA | Engage | เลี้ยงมาด้วยใจ ตอบแทนด้วยเพชร ลดสูดสุด 60% | 1-12 Aug 68",55-64,female,1677,3470,478,,634,THB,0.20468619,,18.27089337,97.84,2025-08-01,2025-08-31
"3020 | BU DIA | Engage FB| Private Sale | 24 - 28 Aug 2025","3020 | BU DIA | Engage FB| Private Sale | 24 - 28 Aug 2025","3020 | BU DIA | Engage FB| Private Sale | 24 - 28 Aug 2025",18-24,female,1756,2839,221,,271,THB,0.44072398,,9.54561465,97.4,2025-08-01,2025-08-31
"3020 | BU DIA | MSG| Gifts From The Heart Sale up to 60% off | 16 - 31 Aug 2025","3020 | BU DIA | MSG| Gifts From The Heart Sale up to 60% off | 16 - 31 Aug 2025","3020 | BU DIA | MSG| Gifts From The Heart Sale up to 60% off",45-54,male,203,501,25,1,39,THB,3.8204,95.51,7.78443114,95.51,2025-08-01,2025-08-31
"3020 | BU DIA | MSG | เลี้ยงมาด้วยใจ ตอบแทนด้วยเพชร ลดสูดสุด 60% | 1-12 Aug 68 - สำเนา","3020 | BU DIA | MSG | เลี้ยงมาด้วยใจ ตอบแทนด้วยเพชร ลดสูดสุด 60% | 1-12 Aug 68 - สำเนา","3020 | BU DIA | MSG | เลี้ยงมาด้วยใจ ตอบแทนด้วยเพชร ลดสูดสุด 60% | 1-12 Aug 68 - สำเนา",25-34,male,1136,2244,67,3,94,THB,1.17532612,26.24895001,4.18894831,78.74685002,2025-08-01,2025-08-31
"3020 | BU DIA | MSG | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68","3020 | BU DIA | MSG | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68","3020 | BU DIA | MSG | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68",45-54,male,165,341,8,,12,THB,9.69387929,,3.51906158,77.55103435,2025-08-01,2025-08-31
"3020 | BU DIA | MSG | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68","3020 | BU DIA | MSG | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68","3020 | BU DIA | MSG | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68",65+,female,169,398,25,1,34,THB,2.7444366,68.61091511,8.54271357,68.61091511,2025-08-01,2025-08-31
"3020 | BU DIA | MSG | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68","3020 | BU DIA | MSG | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68","3020 | BU DIA | MSG | เลี้ยงด้วยใจ เเทนคุณด้วยเพชร ลดสูงสุด 60% | 13-31 Aug 68",35-44,male,362,800,21,2,59,THB,3.2267097,33.88045189,7.375,67.76090377,2025-08-01,2025-08-31
