"Campaign name","Ad name","Ad set name",Age,Gender,Reach,Impressions,"Post engagements","Messaging conversations started","Clicks (all)",Currency,"Cost per post engagement","Cost per messaging conversation started","CTR (all)","Amount spent (THB)","Reporting starts","Reporting ends"
"3020 | BU DIA | Message | 14.14 โปรโมชันสุดพิเศษ ต้อนรับ Valentine's Day | 12-14 Feb 26","14.14 โปรโมชันสุดพิเศษ ต้อนรับ Valentine's Day","3020 | BU DIA | Message | 14.14 โปรโมชันสุดพิเศษ ต้อนรับ Valentine's Day | 12-14 Feb 26 [Interest-BKK]",35-44,male,129,256,5,,7,THB,5.3720195,,2.734375,26.86009752,2026-02-01,2026-02-28
"3020 | BU DIA | Message | Best Gift in Valentine's  | 1-28 Feb 26","Best Gift in Valentine's  | 1-28 Feb 26","3020 | BU DIA | Message | Best Gift in Valentine's  | 1-28 Feb 26  [Interest]",65+,female,122,359,23,,28,THB,1.14009351,,7.7994429,26.22215083,2026-02-01,2026-02-28
"3020 | BU DIA | Engage | Happy Valentine's Day | 1-15 Feb 26","Happy Valentine's Day | 1-15 Feb 26","3020 | BU DIA | Engage | Happy Valentine's Day | 1-15 Feb 26  [Interest]",55-64,male,93,125,8,,5,THB,3.1675,,4,25.34,2026-02-01,2026-02-28
"3020 | BU DIA | Message | เปิดแล้ววันนี้ ที่ Central App | 21 Jan - 9 Feb 26","เปิดแล้ววันนี้ ที่ Central App | 21 Jan - 9 Feb 26","3020 | BU DIA | Message | เปิดแล้ววันนี้ ที่ Central App | 21 Jan - 9 Feb 26 [Interest]",45-54,female,193,277,5,,25,THB,5.05591744,,9.02527076,25.27958722,2026-02-01,2026-02-28
"3020 | BU DIA | Message | 14.14 โปรโมชันสุดพิเศษ ต้อนรับ Valentine's Day | 12-14 Feb 26","14.14 โปรโมชันสุดพิเศษ ต้อนรับ Valentine's Day - Red","3020 | BU DIA | Message | 14.14 โปรโมชันสุดพิเศษ ต้อนรับ Valentine's Day | 12-14 Feb 26 [Interest]",35-44,male,186,326,5,1,13,THB,4.92361531,24.61807654,3.98773006,24.61807654,2026-02-01,2026-02-28
"3020 | BU DIA | Message | 14.14 โปรโมชันสุดพิเศษ ต้อนรับ Valentine's Day | 12-14 Feb 26","14.14 โปรโมชันสุดพิเศษ ต้อนรับ Valentine's Day - Red","3020 | BU DIA | Message | 14.14 โปรโมชันสุดพิเศษ ต้อนรับ Valentine's Day | 12-14 Feb 26 [Interest]",55-64,female,187,284,9,3,22,THB,2.64753525,7.94260576,7.74647887,23.82781728,2026-02-01,2026-02-28
"3020 | BU DIA | Message | Wedding Package Aurora Diamond |   2-28 Feb 26","Wedding Package Aurora Diamond | 2-28 Feb 26","3020 | BU DIA | Message | Wedding Package Aurora Diamond |  2-28 Feb 26 [Interest]",45-54,female,97,173,29,,30,THB,0.82015513,,17.34104046,23.78449886,2026-02-01,2026-02-28
"3020 | BU DIA | Engage | Happy Valentine's Day | 1-15 Feb 26","Happy Valentine's Day | 1-15 Feb 26","3020 | BU DIA | Engage | Happy Valentine's Day | 1-15 Feb 26  [Interest]",65+,female,68,93,13,,8,THB,1.66384615,,8.60215054,21.63,2026-02-01,2026-02-28
"3020 | BU DIA | Message | เปิดแล้ววันนี้ ที่ Central App | 21 Jan - 9 Feb 26","เปิดแล้ววันนี้ ที่ Central App | 21 Jan - 9 Feb 26","3020 | BU DIA | Message | เปิดแล้ววันนี้ ที่ Central App | 21 Jan - 9 Feb 26 [Interest]",25-34,female,222,319,7,1,21,THB,3.08545587,21.59819106,6.5830721,21.59819106,2026-02-01,2026-02-28
"3020 | BU DIA | Message | เปิดแล้ววันนี้ ที่ Central App | 21 Jan - 9 Feb 26","เปิดแล้ววันนี้ ที่ Central App | 21 Jan - 9 Feb 26","3020 | BU DIA | Message | เปิดแล้ววันนี้ ที่ Central App | 21 Jan - 9 Feb 26 [Interest-BKK]",35-44,male,101,229,7,,16,THB,3.03277104,,6.98689956,21.22939729,2026-02-01,2026-02-28
