"Campaign name","Ad name","Ad set name",Age,Gender,Reach,Impressions,"Post engagements","Messaging conversations started","Clicks (all)",Currency,"Cost per post engagement","Cost per messaging conversation started","CTR (all)","Amount spent (THB)","Reporting starts","Reporting ends"
"2200 | DIA | Awareness | Mid Year Deals All in June | 1 - 30 June 26","Awareness | Mid Year Deals All in June | 1 - 30 June 26","2200 | DIA | Awareness | Mid Year Deals All in June | 1 - 30 June 26  [BKK]",55-64,female,26048,31151,141,,60,THB,1.70644525,,0.19261019,240.60877979,2026-06-01,2026-06-29
"2200 | DIA | Awareness | Love is Sparkle | 1 - 15 June 26","Awareness | Love is Sparkle | 1 - 15 June 26","2200 | DIA | Awareness | Love is Sparkle | 1 - 15 June 26 [Other-Province]",35-44,female,27261,33068,117,1,62,THB,1.96543115,229.95544495,0.18749244,229.95544495,2026-06-01,2026-06-29
"2200 | DIA | Awareness | NEW ARRIVALS | 16 - 30 June 26","Awareness | NEW ARRIVALS | 16 - 30 June 26","2200 | DIA | Awareness | NEW ARRIVALS | 16 - 30 June 26",45-54,female,18425,24310,32,,44,THB,7.15731809,,0.18099548,229.03417887,2026-06-01,2026-06-29
"2200 | DIA | Awareness | Mid Year Deals All in June | 1 - 30 June 26","Awareness | Mid Year Deals All in June | 1 - 30 June 26","2200 | DIA | Awareness | Mid Year Deals All in June | 1 - 30 June 26  [BKK]",35-44,male,26818,30296,98,,40,THB,2.31539061,,0.13203063,226.90827986,2026-06-01,2026-06-29
"2200 | DIA | Awareness | Pearl with Pride | 1 - 30 June 26","Awareness | Pearl with Pride | 1 - 30 June 26","2200 | DIA | Awareness | Pearl with Pride | 1 - 30 June 26 [Other-Province]",65+,female,22390,30146,150,,75,THB,1.50398329,,0.24878923,225.59749417,2026-06-01,2026-06-29
"2200 | DIA | Awareness | Love is Sparkle | 1 - 15 June 26","Awareness | Love is Sparkle | 1 - 15 June 26","2200 | DIA | Awareness | Love is Sparkle | 1 - 15 June 26 [BKK]",35-44,female,25455,30684,99,1,55,THB,2.1956248,217.36685565,0.17924651,217.36685565,2026-06-01,2026-06-29
"2200 | DIA | Awareness | MID YEAR SALE | 16 - 30 June 26","Awareness | MID YEAR SALE | 16 - 30 June 26","2200 | DIA | Awareness | MID YEAR SALE | 16 - 30 June 26",65+,male,14439,21817,15,,21,THB,14.3066184,,0.09625521,214.59927604,2026-06-01,2026-06-29
"2200 | DIA | Message | Best Seller - สร้อยข้อมือเพชร | 12 - 30 June 26","Message | Best Seller - สร้อยข้อมือเพชร | 12 - 30 June 26","2200 | DIA | Message | Best Seller - สร้อยข้อมือเพชร | 12 - 30 June 26 [Other-Province]",25-34,female,1526,4116,55,10,162,THB,3.81433579,20.97884686,3.93586006,209.78846857,2026-06-01,2026-06-29
"2200 | DIA | Awareness | NEW ARRIVALS | 16 - 30 June 26","Awareness | NEW ARRIVALS | 16 - 30 June 26","2200 | DIA | Awareness | NEW ARRIVALS | 16 - 30 June 26",65+,male,14413,21858,15,,24,THB,13.93512169,,0.10979962,209.0268254,2026-06-01,2026-06-29
"2200 | DIA | Message | Mid Year Deals All in June | 1 - 30 June 26","Message | Mid Year Deals All in June | 1 - 30 June 26","2200 | DIA | Message | Mid Year Deals All in June | 1 - 30 June 26 [Other-Province]",25-34,female,1996,4649,75,12,263,THB,2.75987684,17.24923027,5.65713057,206.99076321,2026-06-01,2026-06-29
"2200 | DIA | Message | Love is Sparkle | 1 - 15 June 26","Message | Love is Sparkle | 1 - 15 June 26","2200 | DIA | Message | Love is Sparkle | 1 - 15 June 26 [Other-Province]",35-44,female,959,2306,39,3,76,THB,5.28021257,68.6427634,3.29575022,205.92829021,2026-06-01,2026-06-29
"2200 | DIA | Awareness | MID YEAR SALE | 16 - 30 June 26","Awareness | MID YEAR SALE | 16 - 30 June 26","2200 | DIA | Awareness | MID YEAR SALE | 16 - 30 June 26",35-44,female,19364,23442,23,1,43,THB,8.9324302,205.44589465,0.18343145,205.44589465,2026-06-01,2026-06-29
"2200 | DIA | Awareness | MID YEAR SALE | 16 - 30 June 26","Awareness | MID YEAR SALE | 16 - 30 June 26","2200 | DIA | Awareness | MID YEAR SALE | 16 - 30 June 26",65+,female,14782,20721,25,1,27,THB,8.09338981,202.33474535,0.13030259,202.33474535,2026-06-01,2026-06-29
"2200 | DIA | Message | Pearl with Pride | 1 - 30 June 26","Message  | Pearl with Pride | 1 - 30 June 26","2200 | DIA | Message  | Pearl with Pride | 1 - 30 June 26  [BKK]",45-54,female,1476,2819,60,3,135,THB,3.2911507,65.8230139,4.78893225,197.4690417,2026-06-01,2026-06-29
"2200 | DIA | Awareness | Pearl with Pride | 1 - 30 June 26","Awareness | Pearl with Pride | 1 - 30 June 26","2200 | DIA | Awareness | Pearl with Pride | 1 - 30 June 26 [Other-Province]",35-44,female,23218,27859,116,,62,THB,1.68296373,,0.22254927,195.22379244,2026-06-01,2026-06-29
"2200 | DIA | Message | Mid Year Deals All in June | 1 - 30 June 26","Message | Mid Year Deals All in June | 1 - 30 June 26","2200 | DIA | Message | Mid Year Deals All in June | 1 - 30 June 26  [BKK]",45-54,female,1028,2511,100,11,236,THB,1.94031718,17.6392471,9.39864596,194.03171811,2026-06-01,2026-06-29
"2200 | DIA | Awareness | Mid Year Deals All in June | 1 - 30 June 26","Awareness | Mid Year Deals All in June | 1 - 30 June 26","2200 | DIA | Awareness | Mid Year Deals All in June | 1 - 30 June 26  [BKK]",25-34,female,22082,24256,128,1,77,THB,1.49505455,191.36698296,0.31744723,191.36698296,2026-06-01,2026-06-29
"2200 | DIA | Awareness | Love is Sparkle | 1 - 15 June 26","Awareness | Love is Sparkle | 1 - 15 June 26","2200 | DIA | Awareness | Love is Sparkle | 1 - 15 June 26 [BKK]",65+,male,20477,26398,103,1,63,THB,1.85375959,190.93723797,0.23865444,190.93723797,2026-06-01,2026-06-29
"2200 | DIA | Awareness | NEW ARRIVALS | 16 - 30 June 26","Awareness | NEW ARRIVALS | 16 - 30 June 26","2200 | DIA | Awareness | NEW ARRIVALS | 16 - 30 June 26",35-44,female,18382,21787,31,,54,THB,6.13483543,,0.24785422,190.17989843,2026-06-01,2026-06-29
"2200 | DIA | Message | Pearl with Pride | 1 - 30 June 26","Message  | Pearl with Pride | 1 - 30 June 26","2200 | DIA | Message  | Pearl with Pride | 1 - 30 June 26  [BKK]",25-34,female,2218,4228,57,7,184,THB,3.29890622,26.86252209,4.35193945,188.03765463,2026-06-01,2026-06-29
