"Campaign name","Ad name","Ad set name",Age,Gender,Reach,Impressions,"Post engagements","Messaging conversations started","Clicks (all)",Currency,"Cost per post engagement","Cost per messaging conversation started","CTR (all)","Amount spent (THB)","Reporting starts","Reporting ends"
"3020 | BU DIA | MSG | โปรโมชัน : Gift for you Valentine เริ่มต้นเพียง 7,300 | 2-28 FEB 2025","3020 | BU DIA | MSG | โปรโมชัน : Gift for you Valentine เริ่มต้นเพียง 7,300 | 2-28 FEB 2025","3020 | BU DIA | MSG | โปรโมชัน : Gift for you Valentine เริ่มต้นเพียง 7,300 | 2-28 FEB 2025",45-54,female,2064,7007,1311,38,1668,THB,0.31420537,10.84008529,23.80476666,411.92324102,2025-02-01,2025-02-28
"3020 | BU DIA | Engage | Lifestyle : New Arrival (สินค้าใหม่ DK9K90-0002) |  19-28 FEB 2025","3020 | BU DIA | Engage | Lifestyle : New Arrival (สินค้าใหม่ DK9K90-0002) |  19-28 FEB 2025","3020 | BU DIA | Engage | Lifestyle : New Arrival (สินค้าใหม่ DK9K90-0002) |  19-28 FEB 2025",25-34,female,12044,18458,1299,10,2096,THB,0.30994528,40.26189234,11.35550981,402.61892344,2025-02-01,2025-02-28
"3020 | BU DIA | Engage | Lifestyle : New Arrival (สินค้าใหม่ DKOP017) |  7-28 FEB 2025","3020 | BU DIA | Engage | Lifestyle : New Arrival (สินค้าใหม่ DKOP017) |  7-28 FEB 2025","3020 | BU DIA | Engage | Lifestyle : New Arrival (สินค้าใหม่ DKOP017) |  7-28 FEB 2025",35-44,male,35709,44101,822,,42,THB,0.45496439,,0.09523594,373.98073202,2025-02-01,2025-02-28
"3020 | BU DIA | Engage | โปรโมชัน : Gift for you Valentine เริ่มต้นเพียง 7,300 | 2-28 FEB 2025","3020 | BU DIA | Engage | โปรโมชัน : Gift for you Valentine เริ่มต้นเพียง 7,300 | 2-28 FEB 2025","3020 | BU DIA | Engage | โปรโมชัน : Gift for you Valentine เริ่มต้นเพียง 7,300 | 2-28 FEB 2025",35-44,male,35164,44088,359,,59,THB,1.02905614,,0.13382326,369.43115496,2025-02-01,2025-02-28
"3020 | BU DIA | Engage | Lifestyle : New Arrival (สินค้าใหม่ DKOP017) |  7-28 FEB 2025","3020 | BU DIA | Engage | Lifestyle : New Arrival (สินค้าใหม่ DKOP017) |  7-28 FEB 2025","3020 | BU DIA | Engage | Lifestyle : New Arrival (สินค้าใหม่ DKOP017) |  7-28 FEB 2025",45-54,male,29277,37709,632,,17,THB,0.5096775,,0.04508208,322.1161778,2025-02-01,2025-02-28
"3020 | BU DIA | Engage | Lifestyle : Best Valentine Gift for her (สินค้าใหม่ DK9K90-0001) | 3-28 FEB 2025","3020 | BU DIA | Engage | Lifestyle : Best Valentine Gift for her (สินค้าใหม่ DK9K90-0001) | 3-28 FEB 2025","3020 | BU DIA | Engage | Lifestyle : Best Valentine Gift for her (สินค้าใหม่ DK9K90-0001) | 3-28 FEB 2025",35-44,male,26396,33948,431,,44,THB,0.69637814,,0.12960999,300.13897637,2025-02-01,2025-02-28
"3020 | BU DIA | MSG | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท | 1-16 FEB 2025","3020 | BU DIA | MSG | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท - สำเนา","3020 | BU DIA | MSG | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท - สำเนา",45-54,female,642,2738,563,7,583,THB,0.53017334,42.64108428,21.29291454,298.48758998,2025-02-01,2025-02-28
"3020 | BU DIA | Engage | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท | 1-16 FEB 2025","3020 | BU DIA | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท","3020 | BU DIA | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท",35-44,male,34812,34992,21,,40,THB,13.70210014,,0.11431184,287.74410303,2025-02-01,2025-02-28
"3020 | BU DIA | Engage | โปรโมชัน : Gift for you Valentine เริ่มต้นเพียง 7,300 | 2-28 FEB 2025","3020 | BU DIA | Engage | โปรโมชัน : Gift for you Valentine เริ่มต้นเพียง 7,300 | 2-28 FEB 2025","3020 | BU DIA | Engage | โปรโมชัน : Gift for you Valentine เริ่มต้นเพียง 7,300 | 2-28 FEB 2025",45-54,male,25213,31085,383,,39,THB,0.68828272,,0.12546244,263.61228163,2025-02-01,2025-02-28
"3020 | BU DIA | Engage | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท | 1-16 FEB 2025","3020 | BU DIA | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท","3020 | BU DIA | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท",45-54,male,26301,27903,23,1,31,THB,9.95910368,229.05938466,0.11109916,229.05938466,2025-02-01,2025-02-28
"3020 | BU DIA | Engage | Lifestyle : New Arrival (สินค้าใหม่ DKOP017) |  7-28 FEB 2025","3020 | BU DIA | Engage | Lifestyle : New Arrival (สินค้าใหม่ DKOP017) |  7-28 FEB 2025","3020 | BU DIA | Engage | Lifestyle : New Arrival (สินค้าใหม่ DKOP017) |  7-28 FEB 2025",55-64,male,20158,26455,249,,21,THB,0.91223353,,0.07938008,227.14614965,2025-02-01,2025-02-28
"3020 | BU DIA | Engage | Lifestyle : New Arrival (สินค้าใหม่ DK9K90-0002) |  19-28 FEB 2025","3020 | BU DIA | Engage | Lifestyle : New Arrival (สินค้าใหม่ DK9K90-0002) |  19-28 FEB 2025","3020 | BU DIA | Engage | Lifestyle : New Arrival (สินค้าใหม่ DK9K90-0002) |  19-28 FEB 2025",55-64,female,4239,6173,627,5,965,THB,0.32459103,40.70371558,15.63259355,203.51857791,2025-02-01,2025-02-28
