"Campaign name","Ad name","Ad set name",Age,Gender,Reach,Impressions,"Post engagements","Messaging conversations started","Clicks (all)",Currency,"Cost per post engagement","Cost per messaging conversation started","CTR (all)","Amount spent (THB)","Reporting starts","Reporting ends"
"3020 | BU DIA | Message | Happy Pearl Year-End Sale up to 70% | 22-31 Dec 25","Happy Pearl Year-End Sale up to 70% | 22-31 Dec 25","3020 | BU DIA | Message | Happy Pearl Year-End Sale up to 70% | 22-31 Dec 25 [Interest-BKK]",25-34,female,3285,5808,138,14,268,THB,1.97809262,19.4983415,4.61432507,272.97678099,2025-12-01,2025-12-31
"3020 | BU DIA | Message | ฉลองวันเงินเดือนออก Pay Day | 23-31 Dec 25","ฉลองวันเงินเดือนออก Pay Day | 23-31 Dec 25","3020 | BU DIA | Message |  ฉลองวันเงินเดือนออก Pay Day | 23-31 Dec 25  [Interest-BKK]",25-34,female,2009,4538,84,6,132,THB,3.22440476,45.14166667,2.90877038,270.85,2025-12-01,2025-12-31
"3020 | BU DIA | Message | Celebrate this Sparkle season Sale up to 50% | 5-15 Dec 25","Celebrate this Sparkle season Sale up to 50%","3020 | BU DIA | Message | Celebrate this Sparkle season Sale up to 50% | 5-15 Dec 25 [Interest]",45-54,female,1024,2777,270,5,329,THB,0.99631769,53.80115551,11.84731725,269.00577756,2025-12-01,2025-12-31
"3020 | BU DIA | Message | Celebrate this Sparkle season Sale up to 50% | 5-15 Dec 25","Celebrate this Sparkle season Sale up to 50%","3020 | BU DIA | Message | Celebrate this Sparkle season Sale up to 50% | 5-15 Dec 25 [Interest-BKK]",45-54,female,778,1835,190,5,244,THB,1.35569797,51.5165229,13.29700272,257.58261451,2025-12-01,2025-12-31
"3020 | BU DIA | Message | Shine this Christmas with Aurora Diamond | 16-31 Dec 25","Shine this Christmas with Aurora Diamond","3020 | BU DIA | Message | Shine this Christmas with Aurora Diamond | 16-31 Dec 25  [Interest]",35-44,female,1562,3264,234,3,260,THB,0.93617049,73.02129809,7.96568627,219.06389426,2025-12-01,2025-12-31
"3020 | BU DIA | Message | Shine this Christmas with Aurora Diamond | 16-31 Dec 25","Shine this Christmas with Aurora Diamond","3020 | BU DIA | Message | Shine this Christmas with Aurora Diamond | 16-31 Dec 25  [Interest]",25-34,female,1588,3599,176,3,222,THB,1.17717694,69.06104691,6.16838011,207.18314072,2025-12-01,2025-12-31
"3020 | BU DIA | Message | 12.12 ลดไปเลย 50% | 11-15 Dec 25","12.12 ลดไปเลย 50% | 11-15 Dec 25","3020 | BU DIA | Message | 12.12 ลดไปเลย 50% | 11-15 Dec 25 [Interest]",35-44,female,1867,2763,91,6,137,THB,2.06814637,31.36688663,4.95837857,188.20131979,2025-12-01,2025-12-31
"3020 | BU DIA | Engage | ฉลองวันสำคัญของคุณด้วย Wedding Package | 6-31 Dec 25","ฉลองวันสำคัญของคุณด้วย Wedding Package","3020 | BU DIA | Engage | ฉลองวันสำคัญของคุณด้วย Wedding Package | 6-31 Dec 25 [Interest]",25-34,male,2311,4204,543,,711,THB,0.3420301,,16.91246432,185.72234176,2025-12-01,2025-12-31
"3020 | BU DIA | Message | Happy Pearl Year-End Sale up to 70% | 5-31 Dec 25","Happy Pearl Year-End Sale up to 70%","3020 | BU DIA | Message | Happy Pearl Year-End Sale up to 70% | 5-31 Dec 25 [Interest]",35-44,female,1524,2803,254,10,316,THB,0.70434858,17.89045384,11.27363539,178.90453841,2025-12-01,2025-12-31
"3020 | BU DIA | Engage | Shine this Christmas with Aurora Diamond | 16-31 Dec 25","Shine this Christmas with Aurora Diamond","3020 | BU DIA | Engage | Shine this Christmas with Aurora Diamond | 16-31 Dec 25  [Interest]",35-44,female,4999,7268,778,2,921,THB,0.21852511,85.00626695,12.67198679,170.01253389,2025-12-01,2025-12-31
