"Campaign name","Ad name","Ad set name",Age,Gender,Reach,Impressions,"Post engagements","Messaging conversations started","Clicks (all)",Currency,"Cost per post engagement","Cost per messaging conversation started","CTR (all)","Amount spent (THB)","Reporting starts","Reporting ends"
"2200 | DIA | Message | Lovely in Pearls | 1 - 31 July 26","Message - Lovely in Pearls - 1 - 31 July 26","2200 | DIA | Message | Lovely in Pearls | 1 - 31 July 26  [BKK]",65+,female,74,115,4,1,5,THB,3.18365969,12.73463877,4.34782609,12.73463877,2026-07-01,2026-07-06
"2200 | DIA | Message | Lovely in Pearls | 1 - 31 July 26","Message - Lovely in Pearls - 1 - 31 July 26","2200 | DIA | Message | Lovely in Pearls | 1 - 31 July 26 [Other-Province]",55-64,female,106,171,11,3,15,THB,1.03015934,3.77725091,8.77192982,11.33175272,2026-07-01,2026-07-06
"2200 | Pearl | Message |  Lovely in Pearls | 1 - 31 July 26","Pearl - Message -  Lovely in Pearls - 1 - 31 July 26","2200 | Pearl | Message |  Lovely in Pearls | 1 - 31 July 26  [BKK]",18-24,female,179,281,6,,14,THB,1.87947333,,4.98220641,11.27683996,2026-07-01,2026-07-06
"2200 | DIA | Message | Jewel of July | 1 - 15 July 26","Message - Jewel of July - 1 - 15 July 26","2200 | DIA | Message | Jewel of July | 1 - 15 July 26  [BKK]",55-64,male,31,66,2,,4,THB,5.40169545,,6.06060606,10.8033909,2026-07-01,2026-07-06
"2200 | DIA | Message | Jewel of July | 1 - 15 July 26","Message - Jewel of July - 1 - 15 July 26","2200 | DIA | Message | Jewel of July | 1 - 15 July 26 [Other-Province]",25-34,male,104,196,,,4,THB,,,2.04081633,10.36121167,2026-07-01,2026-07-06
"2200 | DIA | Message | More Shine This July | 1 - 31 July 26","Message - More Shine This July - 1 - 31 July 26","2200 | DIA | Message | More Shine This July | 1 - 31 July 26  [BKK]",45-54,male,27,39,5,,7,THB,1.92648706,,17.94871795,9.6324353,2026-07-01,2026-07-06
"2200 | DIA | Message | Lovely in Pearls | 1 - 31 July 26","Message - Lovely in Pearls - 1 - 31 July 26","2200 | DIA | Message | Lovely in Pearls | 1 - 31 July 26  [BKK]",45-54,male,41,65,3,1,5,THB,3.09842786,9.29528358,7.69230769,9.29528358,2026-07-01,2026-07-06
"2200 | Pearl | Message |  Lovely in Pearls | 1 - 31 July 26","Pearl - Message -  Lovely in Pearls - 1 - 31 July 26","2200 | Pearl | Message |  Lovely in Pearls | 1 - 31 July 26  [BKK]",45-54,male,56,102,4,1,6,THB,2.23981719,8.95926876,5.88235294,8.95926876,2026-07-01,2026-07-06
"2200 | Pearl | Message |  Lovely in Pearls | 1 - 31 July 26","Pearl - Message -  Lovely in Pearls - 1 - 31 July 26","2200 | Pearl | Message |  Lovely in Pearls | 1 - 31 July 26  [BKK]",35-44,male,93,146,3,,5,THB,2.79245592,,3.42465753,8.37736777,2026-07-01,2026-07-06
"2200 | DIA | Message | Jewel of July | 1 - 15 July 26","Message - Jewel of July - 1 - 15 July 26","2200 | DIA | Message | Jewel of July | 1 - 15 July 26 [Other-Province]",45-54,male,37,67,2,1,5,THB,4.14548479,8.29096957,7.46268657,8.29096957,2026-07-01,2026-07-06
