"Campaign name","Ad name","Ad set name",Age,Gender,Reach,Impressions,"Post engagements","Messaging conversations started","Clicks (all)",Currency,"Cost per post engagement","Cost per messaging conversation started","CTR (all)","Amount spent (THB)","Reporting starts","Reporting ends"
"3020 | BU DIA | Message | One Price เพชรแท้ราคาเดียว | 2-14 Jan 26","One Price เพชรแท้ราคาเดียว","3020 | BU DIA | Message | One Price เพชรแท้ราคาเดียว | 2-14 Jan 26  [Interest]",35-44,female,5456,12039,562,40,853,THB,0.80497787,11.30993907,7.08530609,452.39756275,2026-01-01,2026-01-31
"3020 | BU DIA | Message | New Year, New Glow to Begin | 2-15 Jan 26","New Year, New Glow to Begin | 2-15 Jan 26","3020 | BU DIA | Message | New Year, New Glow to Begin | 2-15 Jan 26  [Interest-BKK]",35-44,female,2030,5849,493,9,669,THB,0.89340299,48.9386303,11.43785262,440.44767273,2026-01-01,2026-01-31
"3020 | BU DIA | Message | เปิดแล้ววันนี้ ที่ Central App | 21 Jan - 9 Feb 26","เปิดแล้ววันนี้ ที่ Central App | 21 Jan - 9 Feb 26","3020 | BU DIA | Message | เปิดแล้ววันนี้ ที่ Central App | 21 Jan - 9 Feb 26 [Interest-BKK]",35-44,female,2284,5087,189,9,513,THB,2.32493386,48.82361107,10.08452919,439.41249964,2026-01-01,2026-01-31
"3020 | BU DIA | Engage | A gift of joy to enjoy | 16-31 Jan 26","A gift of joy to enjoy | 16-31 Jan 26","3020 | BU DIA | Engage | A gift of joy to enjoy | 16-31 Jan 26 [Interest]",35-44,female,9036,21215,2093,3,2447,THB,0.19703254,137.463034,11.53429177,412.38910199,2026-01-01,2026-01-31
"3020 | BU DIA | Message | A gift of joy to enjoy | 16-31 Jan 26","A gift of joy to enjoy | 16-31 Jan 26","3020 | BU DIA | Message | A gift of joy to enjoy | 16-31 Jan 26  [Interest-BKK]",25-34,female,1725,4832,325,8,433,THB,1.23405493,50.13348159,8.96109272,401.06785274,2026-01-01,2026-01-31
"3020 | BU DIA | Engage | Happy Pearl Year-End Sale up to 70% | 2-31 Jan 26","Happy Pearl Year-End Sale up to 70% | 2-31 Jan 26","3020 | BU DIA | Engage |Happy Pearl Year-End Sale up to 70% | 2-31 Jan 26 [Interest]",35-44,female,5405,13621,1367,5,1667,THB,0.27992145,76.53052393,12.23845533,382.65261964,2026-01-01,2026-01-31
"3020 | BU DIA | Message | One Price เพชรแท้ราคาเดียว | 2-14 Jan 26","One Price เพชรแท้ราคาเดียว","3020 | BU DIA | Message | One Price เพชรแท้ราคาเดียว | 2-14 Jan 26  [Interest-BKK]",45-54,female,3343,6968,612,29,804,THB,0.61645803,13.00939018,11.53846154,377.27231524,2026-01-01,2026-01-31
"3020 | BU DIA | Message | Wedding Package Aurora Diamond | 3-31 Jan 26","Wedding Package Aurora Diamond | 3-31 Jan 26","3020 | BU DIA | Message | Wedding Package Aurora Diamond | 3-31 Jan 26 [Interest-BKK]",35-44,female,881,2313,266,6,332,THB,1.38788162,61.52941868,14.35365326,369.17651211,2026-01-01,2026-01-31
"3020 | BU DIA | Message | Best Gift in Valentine's  | 15-31 Jan 26","Best Gift in Valentine's  | 15-31 Jan 26","3020 | BU DIA | Message | Best Gift in Valentine's  | 15-31 Jan 26  [Interest-BKK]",45-54,female,1507,4444,587,9,699,THB,0.61390147,40.04001839,15.72907291,360.36016552,2026-01-01,2026-01-31
"3020 | BU DIA | Message | New Year, New Glow to Begin | 2-15 Jan 26","New Year, New Glow to Begin | 2-15 Jan 26","3020 | BU DIA | Message | New Year, New Glow to Begin | 2-15 Jan 26  [Interest]",45-54,female,1914,4950,531,14,696,THB,0.6556084,24.86628993,14.06060606,348.12805905,2026-01-01,2026-01-31
"3020 | BU DIA | Engage | New Year, New Glow to Begin | 2-15 Jan 26","New Year, New Glow to Begin | 2-15 Jan 26","3020 | BU DIA | Engage |New Year, New Glow to Begin | 2-15 Jan 26  [Interest]",45-54,female,6066,13946,1636,5,1987,THB,0.20962564,68.58951005,14.24781299,342.94755023,2026-01-01,2026-01-31
"3020 | BU DIA | Message | A gift of joy to enjoy | 16-31 Jan 26","A gift of joy to enjoy | 16-31 Jan 26","3020 | BU DIA | Message | A gift of joy to enjoy | 16-31 Jan 26  [Interest]",25-34,female,2203,5967,330,2,461,THB,1.01889968,168.11844798,7.72582537,336.23689596,2026-01-01,2026-01-31
"3020 | BU DIA | Message | Wedding Package Aurora Diamond | 3-31 Jan 26","Wedding Package Aurora Diamond | 3-31 Jan 26","3020 | BU DIA | Message | Wedding Package Aurora Diamond | 3-31 Jan 26 [Interest]",35-44,female,1852,3715,310,9,398,THB,1.02214883,35.20734847,10.71332436,316.8661362,2026-01-01,2026-01-31
"3020 | BU DIA | Engage | Happy Pearl Year-End Sale up to 70% | 2-31 Jan 26","Happy Pearl Year-End Sale up to 70% | 2-31 Jan 26","3020 | BU DIA | Engage | Happy Pearl Year-End Sale up to 70% | 2-31 Jan 26 [Interest-BKK]",35-44,female,4322,10269,1140,1,1359,THB,0.27610277,314.75715599,13.23400526,314.75715599,2026-01-01,2026-01-31
"3020 | BU DIA | Message | A gift of joy to enjoy | 16-31 Jan 26","A gift of joy to enjoy | 16-31 Jan 26","3020 | BU DIA | Message | A gift of joy to enjoy | 16-31 Jan 26  [Interest-BKK]",45-54,female,1370,3247,419,11,524,THB,0.74539001,28.39258295,16.13797351,312.31841244,2026-01-01,2026-01-31
"3020 | BU DIA | Engage | Happy Pearl Year-End Sale up to 70% | 2-31 Jan 26","Happy Pearl Year-End Sale up to 70% | 2-31 Jan 26","3020 | BU DIA | Engage |Happy Pearl Year-End Sale up to 70% | 2-31 Jan 26 [Interest]",25-34,female,5084,12144,1104,1,1351,THB,0.27922897,308.26878361,11.12483531,308.26878361,2026-01-01,2026-01-31
"3020 | BU DIA | Message | One Price เพชรแท้ราคาเดียว | 2-14 Jan 26","One Price เพชรแท้ราคาเดียว","3020 | BU DIA | Message | One Price เพชรแท้ราคาเดียว | 2-14 Jan 26  [Interest]",25-34,female,4272,9571,323,25,602,THB,0.94742157,12.24068668,6.28983387,306.01716688,2026-01-01,2026-01-31
"3020 | BU DIA | Engage | A gift of joy to enjoy | 16-31 Jan 26","A gift of joy to enjoy | 16-31 Jan 26","3020 | BU DIA | Engage | A gift of joy to enjoy | 16-31 Jan 26 [Interest-BKK]",35-44,female,6169,13838,1551,,1820,THB,0.19448298,,13.15218962,301.64310694,2026-01-01,2026-01-31
"3020 | BU DIA | Engage | A gift of joy to enjoy | 16-31 Jan 26","A gift of joy to enjoy | 16-31 Jan 26","3020 | BU DIA | Engage | A gift of joy to enjoy | 16-31 Jan 26 [Interest]",45-54,female,5411,13260,1418,1,1664,THB,0.21116634,299.43386987,12.54901961,299.43386987,2026-01-01,2026-01-31
"3020 | BU DIA | Message | New Year, New Glow to Begin | 2-15 Jan 26","New Year, New Glow to Begin | 2-15 Jan 26","3020 | BU DIA | Message | New Year, New Glow to Begin | 2-15 Jan 26  [Interest-BKK]",25-34,female,1269,3723,220,6,326,THB,1.3349324,48.94752116,8.75637926,293.68512698,2026-01-01,2026-01-31
"3020 | BU DIA | Engage | Wedding Package Aurora Diamond | 3-31 Jan 26","Wedding Package Aurora Diamond | 3-31 Jan 26","3020 | BU DIA | Engage | Wedding Package Aurora Diamond | 3-31 Jan 26 [Interest-BKK]",35-44,female,4334,7596,1276,1,1559,THB,0.2236613,285.39181941,20.52395998,285.39181941,2026-01-01,2026-01-31
